customer_id,gender,birth_year,jan_1,jan_2,jan_3,jan_4,feb_1,feb_2,feb_3,feb_4,mar_1,mar_2,mar_3,mar_4,apr_1,apr_2,apr_3,apr_4,may_1,may_2,may_3,may_4,jun_1,jun_2,jun_3,jun_4,jul_1,jul_2,jul_3,jul_4,aug_1,aug_2,aug_3,aug_4,sep_1,sep_2,sep_3,sep_4,oct_1,oct_2,oct_3,oct_4,nov_1,nov_2,nov_3,nov_4,dec_1,dec_2,dec_3,dec_4,churn_1,churn_2,churn_3,churn_4,churn_5,churn_6,churn_7,churn_8,churn_9,churn_10,dec_churn
169212,female,1980.0,0.0,0.0,0.0,0.0,100.0,0.0,7895.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.75,1.0,1960.75,1.0,0.0,0.0,0.0,0.0,1163.5,1.0,6243.27,2.0,4082.5,1.0,4082.5,1.0,1654.0,1.0,1654.0,1.0,100.0,0.0,4598.5,1.0,2063.46,1.0,3724.71,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174861,female,1969.0,2160.31,2.0,8731.09,6.0,100.0,0.0,6155.5,3.0,2355.25,2.0,22786.69,11.0,17331.51,5.0,39048.09,20.0,4256.71,4.0,20550.04,16.0,310.0,1.0,8436.45,11.0,12290.31,4.0,24188.53,9.0,15359.91,7.0,24099.49,16.0,1955.5,3.0,24357.36,12.0,14007.2,8.0,39255.16,18.0,1870.0,2.0,14792.43,12.0,14588.57,4.0,29399.16,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198521,male,1978.0,361.0,1.0,1483.0,3.0,1682.5,1.0,2824.0,3.0,100.0,0.0,6085.23,3.0,100.0,0.0,761.67,3.0,1320.25,3.0,9405.04,11.0,7967.5,1.0,14253.52,8.0,4574.55,2.0,11077.32,9.0,1078.84,2.0,2675.47,5.0,936.76,2.0,5172.76,7.0,855.24,2.0,7064.42,10.0,100.0,0.0,5237.16,4.0,505.0,1.0,4355.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206454,male,1965.0,4954.62,1.0,13716.61,7.0,3630.22,2.0,12095.13,6.0,100.0,0.0,6091.39,6.0,4301.04,2.0,15400.62,7.0,100.0,0.0,9869.29,5.0,5077.36,2.0,13098.54,6.0,5809.92,3.0,10617.06,6.0,9334.15,3.0,12020.26,6.0,100.0,0.0,7887.82,3.0,1905.25,1.0,8599.78,3.0,6083.58,2.0,6083.58,2.0,1860.15,1.0,6897.15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218494,male,1959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7946.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
247866,female,1970.0,28725.77,4.0,39781.03,9.0,19757.5,3.0,23120.05,4.0,25146.84,5.0,30065.77,7.0,15618.25,2.0,36805.65,7.0,29610.93,5.0,50697.0,11.0,17358.42,3.0,32285.05,9.0,28255.84,5.0,41924.56,9.0,20839.65,3.0,41009.08,9.0,26853.34,5.0,31328.83,7.0,32512.61,4.0,35776.5,6.0,23898.91,3.0,31070.22,7.0,38162.37,5.0,38162.37,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251259,male,1977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10540.78,2.0,10540.78,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
302384,male,1967.0,5003.17,5.0,5003.17,5.0,926.17,3.0,926.17,3.0,377.14,1.0,1885.15,4.0,617.26,1.0,2085.55,5.0,1194.66,3.0,1194.66,3.0,482.46,1.0,1754.46,3.0,100.0,0.0,561.25,3.0,100.0,0.0,724.38,1.0,6255.88,2.0,7501.89,5.0,100.0,0.0,438.01,2.0,100.0,0.0,205.52,1.0,3029.55,3.0,4112.39,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306612,male,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.5,1.0,1013.5,1.0,0.0,0.0,0.0,0.0,1537.0,1.0,1537.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,997.0,1.0,0.0,0.0,0.0,0.0,3272.5,2.0,5024.79,6.0,0.0,0.0,0.0,0.0,1141.0,2.0,1141.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
322933,male,1970.0,0.0,0.0,0.0,0.0,100.0,0.0,15390.25,2.0,100.0,0.0,8835.69,6.0,2667.6,1.0,18585.2,7.0,100.0,0.0,4785.55,2.0,2417.43,2.0,23557.23,4.0,10848.57,1.0,16677.84,3.0,100.0,0.0,6504.94,2.0,100.0,0.0,16300.74,4.0,100.0,0.0,6252.27,4.0,6154.0,2.0,10530.45,3.0,4434.45,1.0,22112.04,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325521,female,1962.0,100.0,0.0,24266.19,4.0,100.0,0.0,22390.69,3.0,100.0,0.0,37417.84,2.0,5848.83,1.0,32533.2,3.0,100.0,0.0,29653.02,2.0,3370.87,1.0,27460.21,4.0,6581.86,1.0,14745.88,4.0,4041.88,3.0,25303.52,4.0,8737.36,4.0,12053.89,5.0,8056.39,2.0,46107.3,5.0,28909.51,1.0,78155.41,5.0,23703.27,4.0,72878.91,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330557,male,1977.0,100.0,0.0,1007.5,1.0,100.0,0.0,283.84,1.0,100.0,0.0,10175.47,6.0,15314.43,4.0,25855.74,7.0,1555.0,2.0,8218.03,5.0,0.0,0.0,0.0,0.0,2334.72,1.0,2754.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,1.0,2342.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
341337,male,1971.0,19142.16,5.0,30332.52,12.0,57794.19,8.0,62379.22,12.0,40440.91,5.0,41976.64,9.0,36478.93,10.0,37828.18,14.0,19468.81,5.0,40130.94,15.0,77305.75,6.0,84480.13,17.0,51541.88,5.0,84001.84,13.0,40732.71,5.0,67771.77,14.0,78005.98,4.0,87174.75,11.0,62402.83,3.0,79371.19,16.0,13042.63,2.0,40268.11,15.0,44108.43,9.0,61580.86,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348880,female,1946.0,100.0,0.0,12258.78,1.0,0.0,0.0,0.0,0.0,2812.0,1.0,5231.5,3.0,100.0,0.0,19580.5,1.0,100.0,0.0,17395.78,1.0,9085.9,1.0,11710.05,2.0,8492.24,1.0,9564.74,2.0,100.0,0.0,16747.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9143.5,4.0,22254.76,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
370966,female,1949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5822.01,3.0,0.0,0.0,0.0,0.0,100.0,0.0,2065.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
378800,female,1958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,15237.55,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
379295,male,1957.0,9264.45,1.0,9264.45,1.0,6182.74,1.0,8810.44,2.0,100.0,0.0,2206.29,1.0,977.5,1.0,977.5,1.0,100.0,0.0,11800.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9784.0,1.0,12615.1,2.0,0.0,0.0,0.0,0.0,100.0,0.0,10674.51,2.0,0.0,0.0,0.0,0.0,332.5,1.0,12645.46,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
