customer_id,prob
169212,0.012739318420284073
174861,0.01653337410759405
198521,0.011391076962191634
206454,0.0067360521510359695
218494,0.3295597365579553
247866,0.007950307739143375
251259,0.8726587508983896
302384,0.5004973585488659
306612,0.04453900061535997
322933,0.2483719826260106
325521,0.012156052539576549
330557,0.7583843318573118
341337,0.009906291832549229
348880,0.06325838082766828
370966,0.08825619136366177
378800,0.7437967706048382
379295,0.04421176552784943
411538,0.04453636446001911
426832,0.16292833507988513
436199,0.00618319834317633
454613,0.36035102027500154
455292,0.8216268691204058
477441,0.24447377534707437
486535,0.012611944114836397
487508,0.2798125636299132
536567,0.7051421188205319
537471,0.8881005885029185
584454,0.8337463983364055
588131,0.01903549715694879
591357,0.37225044647369654
597928,0.007587809138488206
631935,0.02855366169722855
649751,0.8292765080178963
680231,0.42231044746450913
692548,0.43688411602593624
708470,0.8799158854361318
721642,0.35095319130023045
724319,0.5746986353831396
731202,0.8739459621796245
742413,0.04991935057350678
753968,0.7938281345045269
755334,0.8799158854361318
767933,0.8799158854361318
769752,0.6851426682207814
773926,0.13466752322373252
799591,0.16422391037441988
828968,0.7617506277641085
845767,0.8571013356631154
845877,0.48546470460359403
849698,0.8800516277916034
861008,0.2990123910297058
863006,0.03775285639140988
887057,0.8799158854361318
926789,0.8799158854361318
938175,0.1449566398384974
940232,0.26430736389806964
958948,0.275750361055536
982839,0.7044625374059649
987351,0.8881005885029185
996523,0.005911427266345207
1003286,0.8881005885029185
1034727,0.02334737149198866
1036529,0.15435900972078997
1060208,0.027284608722137765
1075933,0.8564166070300844
1077309,0.18866627799083568
1090525,0.020709490574948756
1107286,0.6587106064054193
1118163,0.8881005885029185
1121443,0.868339599876731
1152503,0.4942509002912877
1154162,0.22115915897478788
1172354,0.43899304133896755
1193552,0.005621746000734362
1224450,0.03350616191176025
1274255,0.01309367149909688
1294738,0.0072914067400192155
1302128,0.46877469351446227
1305556,0.7626309210352282
1323222,0.034791524331335665
1329098,0.8741043188228862
1332185,0.10145052312262705
1344945,0.051211041152125866
1361010,0.24280207815692853
175028,0.008524817857706963
201896,0.09646917883888595
229350,0.009005292428919835
235823,0.012156656176345523
246107,0.006192306842146128
285226,0.26662995374757803
332281,0.5276936171725918
352226,0.007472026074672396
367239,0.060243881960834696
386417,0.8217539412447349
409710,0.8580848909274407
430191,0.0430563275846981
491172,0.6104085160725778
491703,0.0703146375229164
494913,0.8726587508983896
511285,0.8338307559484318
517200,0.45832566900854016
543765,0.24629590423444614
557305,0.09490947971137827
558102,0.8881005885029185
565351,0.46685622308227026
568740,0.12405337770875374
598899,0.5264911166644803
619827,0.880695025708406
621424,0.5846677031437597
623813,0.8668640159294076
641257,0.7685994366808762
644241,0.8739459621796245
659750,0.8498975299793564
665073,0.8726587508983896
693885,0.19364811603609136
706551,0.7886995550660202
712909,0.8186475780506414
729783,0.8710644849543834
733108,0.04832968519060379
741664,0.8656541624769513
757411,0.190112800907163
760857,0.2006110899340518
775993,0.013145716528758086
780901,0.8799158854361318
782301,0.8158254662114836
785757,0.8283343492112252
810063,0.8799158854361318
827872,0.27018724111748016
838909,0.04911951323889948
842616,0.46200471336459603
877109,0.8837879159525684
877196,0.8799158854361318
897908,0.8799158854361318
903780,0.8422663712593841
932405,0.8739459621796245
934629,0.4748464091896848
962101,0.021060943225799034
975056,0.8799158854361318
982349,0.8739459621796245
987459,0.013388770711354307
992262,0.8881005885029185
992399,0.006210672118155546
1004493,0.6837838916312146
1014945,0.4593631402869127
1016837,0.23351131473783612
1017941,0.006917132493569723
1040499,0.686954921590374
1046638,0.22604635364164666
1070405,0.8799158854361318
1087252,0.16506530892161211
1108818,0.8676646214340602
1109370,0.7983526233879639
1112518,0.23104386520824982
1114602,0.8799158854361318
1146333,0.6045734998589601
1151793,0.6669345522175383
1154602,0.169219776025079
1155102,0.049849447808154236
1183604,0.863895838034763
1188401,0.8311554123975601
1280964,0.815305498623384
1335542,0.7829853525192529
1344844,0.05960148018150123
1348819,0.3158497245118191
1357781,0.693912509624824
180050,0.03505982679555856
199395,0.006783955636599368
206659,0.6148409577682973
219630,0.05356863340432948
236168,0.8546388506755539
266606,0.07314222479242807
295414,0.006527704240055249
352138,0.09924002216271403
357163,0.005610887181710074
357311,0.877831609222466
373404,0.2951273589988378
375392,0.0369004564306888
387503,0.8739459621796245
428322,0.023819418889068383
434251,0.5828750934281577
458822,0.011996214219730336
459688,0.04390555612821182
524138,0.008833902341959632
528583,0.6738565112565224
559948,0.0072521463428046815
560559,0.015042986430425965
591735,0.8799158854361318
608772,0.11709792914580866
626614,0.880695025708406
654658,0.21901631158367876
660937,0.880695025708406
672987,0.014279349240221131
681898,0.682615385511563
703654,0.022611902036235167
711748,0.7690592329338072
723997,0.0987375337129302
749771,0.6443373440030469
770855,0.8799158854361318
791429,0.05928440158794254
810846,0.7107941862573349
830640,0.010618692558456842
961808,0.8800516277916034
974018,0.6011202153958535
1016745,0.8800516277916034
1018873,0.8726587508983896
1045392,0.880695025708406
1055902,0.8399570493257059
1068288,0.034772151231243234
1077504,0.015039639240150043
1090867,0.8799158854361318
1103935,0.1953798610355339
1104229,0.8837879159525684
1115878,0.8431622570906886
1138321,0.03131611704178592
1142793,0.017219008756492217
1161474,0.01581674753814484
1175727,0.6415284792693757
1193079,0.41112463300011926
1199840,0.8497047108756016
1200037,0.5738825086156362
1241556,0.4041105699254582
1251292,0.8726587508983896
1258431,0.5895668173172354
1262009,0.033516356624281485
1262338,0.005731785920243111
1265126,0.827347873476044
1270041,0.05171056718987436
1286821,0.013757944009795835
1287698,0.12503232502375436
1301722,0.04468779649265613
1302735,0.05064461449412548
1311201,0.08903517866752193
1320805,0.6663358427037978
1336928,0.7148138379030223
1362632,0.6462889015089137
1365150,0.450412712591832
190964,0.13446549683834488
192350,0.8726587508983896
209045,0.01050633034634706
217362,0.04917653977681223
220426,0.4699995671304615
237720,0.05799725484305362
248065,0.007148525372007452
254551,0.006593176843747799
288325,0.08786561845266938
292222,0.4753989510201041
342479,0.8718147634798924
365179,0.01529139542726436
366669,0.36827229002817163
372607,0.09878856929858651
376742,0.04236071267046608
388196,0.8881005885029185
393634,0.036324575590693686
449112,0.8539688466630467
450720,0.005537219574062727
455911,0.025470379092574203
543438,0.011182972410521786
550554,0.2224986251463333
578773,0.8837879159525684
613966,0.8004160086725988
628141,0.21386695633937064
641253,0.2759230535214902
677651,0.8642954265545126
733202,0.8881005885029185
778921,0.1681969373792257
779478,0.009607491544194765
817765,0.007151696411022591
825789,0.5740234025392932
837766,0.8837879159525684
845428,0.00949675990929926
853286,0.1677986839350518
865111,0.2804813863764823
872048,0.6124894499705418
887858,0.7698179720724738
890937,0.3311381185413651
896579,0.7505030134060532
906403,0.008624821093517213
912623,0.8799158854361318
958533,0.8881005885029185
960369,0.8142762130737593
960722,0.8274637816063585
994605,0.12452887766971253
1000216,0.40276070141242765
1013324,0.039396149919387634
1058554,0.6925939761603951
1076886,0.8799158854361318
1099041,0.06665127056204886
1117232,0.8422663712593841
1161975,0.08226500029491707
1162558,0.5961801568982542
1186243,0.01944663889245302
1211076,0.8176665246170335
1219742,0.5087591954094514
1224193,0.02106436725445075
1237864,0.49331714454877407
1239486,0.275602596601314
1253189,0.41116588596386033
1254297,0.12498007737093525
1257146,0.6962663061711054
1264295,0.8483606582997122
1285332,0.032800268994215384
1329788,0.24921956497655695
1337529,0.5096125155028228
183292,0.017105461482115298
203719,0.009966517186605996
211133,0.32719137983020646
213344,0.014185215513601798
218804,0.00701340768260299
219622,0.5684831660547562
251731,0.006549934622178192
296718,0.012184193036879187
319224,0.44039529953561285
338579,0.02758908106966215
345207,0.5317503082558348
351063,0.009789940297037478
363915,0.8863414015156621
385950,0.04359270435362539
394231,0.8800516277916034
407607,0.008225514165336179
412207,0.04443744481183879
438854,0.009168039243306938
463940,0.14807132743868834
486086,0.033783671781820845
491849,0.19951841007663593
544445,0.05868906238087149
583427,0.1914580027838537
586082,0.8799158854361318
591475,0.02380226587668512
621380,0.5128231511051666
625269,0.28101938840172774
692470,0.007535752238935009
751293,0.005753209311881522
764068,0.8234353723639575
782693,0.8881005885029185
788326,0.042815121811836325
806173,0.1426699267771346
852053,0.8799158854361318
852706,0.3268712357595183
865030,0.8437567304076274
890707,0.8663855601199011
910155,0.4241841158317472
924083,0.242583545546945
946426,0.3488022829022265
947055,0.7967483864006951
952938,0.039978228989925556
981985,0.8881005885029185
997197,0.8687144849806598
999886,0.8799158854361318
1025720,0.307986575101581
1040172,0.8735838416732614
1045364,0.8837879159525684
1053471,0.8030792925991019
1053592,0.05320424653796612
1058346,0.8799158854361318
1100942,0.8632090558022676
1134065,0.8799158854361318
1142311,0.24596373170711808
1145029,0.8105445400643297
1181839,0.07418634164441414
1207366,0.1158496201787781
1234453,0.1647255868937537
1240101,0.1713988882516945
1275723,0.8217539412447349
1307362,0.11886326018637759
1312843,0.7972568188162181
1319492,0.007471278440709609
1323389,0.2677126497364556
1349313,0.1323919759860402
1361276,0.6962663061711054
169987,0.8799158854361318
176564,0.1720899678962454
195187,0.0716903287225625
196044,0.01186332209894335
197929,0.009111232348650161
224890,0.0063913522519090556
248103,0.005668868711291321
273315,0.8726587508983896
276548,0.2494845483604405
281852,0.030671167378032098
313821,0.6202645346375247
343206,0.007206229030916114
343722,0.5478693730448909
398056,0.8375800930388175
432939,0.011523731931638612
445010,0.8726587508983896
448611,0.32319262220584716
468083,0.029702204760799888
500325,0.880695025708406
516752,0.0133569860235574
520643,0.8425558569648858
522149,0.6904752281619271
529877,0.03198793768452854
542997,0.8875137943783074
554621,0.8790798055896276
563599,0.007051370125689163
578260,0.3786939552757759
